ID,Sirsi Value,Preferred Label,URI
a0671104-58c9-32b5-93c1-ecddb22d1797,Egypt,Egypt,http://id.loc.gov/authorities/names/n80061791-781
337d9f9a-eaa8-352d-b626-3b95c87e8372,Banks and banking,Banks and banking,http://id.loc.gov/authorities/subjects/sh85011609
0af850d7-fbf5-35ef-962f-5f2f003675f3,Salvation,Salvation,http://id.loc.gov/authorities/subjects/sh85116928
a3395605-a587-3911-9007-435d53ead53b,Conversion,Conversion,http://id.loc.gov/authorities/subjects/sh85031702
82be0af7-ac0b-3287-9ea8-1d4b666045c0,Evangelistic work,Evangelistic work,http://id.loc.gov/authorities/subjects/sh85045940
0894be3f-e17b-3784-949c-df4c8af878d0,"Trenton, Battle of, Trenton, N.J., 1776","Trenton, Battle of, Trenton, N.J., 1776",http://id.loc.gov/authorities/subjects/sh85137295
6ad45094-fc39-33aa-b803-1d8802f60bb6,Campaign literature,Campaign literature,http://id.loc.gov/authorities/subjects/sh85019190
58aff666-51ac-38ac-8a51-ea9d4f3464a7,Correspondence,Correspondence,http://id.loc.gov/authorities/subjects/sh99001488
813fa3ab-30ea-3f31-84e5-811c628ed12c,Elections,Elections,http://id.loc.gov/authorities/subjects/sh85041557
2cb3e35b-3931-313b-90f6-3bbc09dd7570,Amnesty,Amnesty,http://id.loc.gov/authorities/subjects/sh85004558
ed5fc805-2267-30e6-8ec2-6c03b581f12f,Booksellers and bookselling,Booksellers and bookselling,http://id.loc.gov/authorities/subjects/sh85015765
ba065ceb-7d38-373c-b699-f4fba3b94216,Fredericksburg,Fredericksburg (Va.),http://id.loc.gov/authorities/names/n79103944
e170b191-eaf8-311c-87b2-75e27b867449,Toll roads,Toll roads,http://id.loc.gov/authorities/subjects/sh85135888
f79cec84-10c2-307b-8961-d22df9f3f23b,Gelatin,Gelatin,http://id.loc.gov/authorities/subjects/sh85053686
aa2c5efb-41ae-3706-993e-9728e660ee53,Fluvanna County,Fluvanna County (Va.),http://id.loc.gov/authorities/names/n81018456
a55c4ebf-040a-367a-807f-62851ecc4635,Private schools,Private schools,http://id.loc.gov/authorities/subjects/sh85107046
9a205850-a90a-3bbb-be31-bcecdef83d98,Stethoscopes,Stethoscopes,http://id.loc.gov/authorities/subjects/sh85128062
477dc91d-c2e2-3662-a8a9-4582b8907cbd,Design and construction,Design and construction,http://id.loc.gov/authorities/subjects/sh2002006372
cde9c355-ab2d-3f5d-9747-eda2dc9cb476,"Medical care, Cost of","Medical care, Cost of",http://id.loc.gov/authorities/subjects/sh85082888
20915850-29c9-34e0-9ee0-e9d0262c4085,"Bounties, Military","Bounties, Military",http://id.loc.gov/authorities/subjects/sh85016111
fc831639-411d-3e21-ba60-9766ed747045,Public lands,Public lands,http://id.loc.gov/authorities/subjects/sh85108694
d2eab246-20f8-31d6-88d9-3d16965f3201,Directories,Directories,http://id.loc.gov/authorities/subjects/sh85038267
07449d6c-2fa0-34c3-bcd2-b9097ea9c70a,Birth certificates,Birth certificates,http://id.loc.gov/authorities/subjects/sh85014366
c0643e75-8933-39e4-9ed9-782aad1e70f3,Pennsylvania,Pennsylvania,http://id.loc.gov/authorities/names/n79022911
0637f85d-99ce-3d7d-90fa-abf6a964b5b6,Baptismal certificates,Baptismal certificates,http://id.loc.gov/authorities/subjects/sh85011733
58f2604c-58e3-3f06-85fd-5b774867845f,"Hymns, German","Hymns, German",http://id.loc.gov/authorities/subjects/sh85063620
86b572e6-b621-323f-8617-a97ad714b253,Horses,Horses,http://id.loc.gov/authorities/subjects/sh85062160
aaf4a69d-8852-3bae-8367-ccd91737fc4d,Breeding,Breeding,http://id.loc.gov/authorities/subjects/sh99004865
ab1be234-ef75-3558-b742-73c3693ae9a1,Stallions,Stallions,http://id.loc.gov/authorities/subjects/sh85127284
35a82419-fa82-3292-9e70-09e974f1f9c5,Presidential candidates,Presidential candidates,http://id.loc.gov/authorities/subjects/sh85106456
d5a3fc08-8a9e-3fca-bcd8-6f6eaa9772c7,Publishing,Publishing,http://id.loc.gov/authorities/subjects/sh00006889
8da3481b-7e4b-377e-8abd-80d14ea88a21,Transportation and state,Transportation and state,http://id.loc.gov/authorities/subjects/sh85137066
3d939319-0c1f-3aa6-b1ac-8a32a789a2c9,Railroads and state,Railroads and state,http://id.loc.gov/authorities/subjects/sh85111177
2e983ad0-ae67-3918-8346-7136a2b9d198,Public works,Public works,http://id.loc.gov/authorities/subjects/sh85108858
bb1b6fad-0bd6-3bfa-b582-70396b078cea,Boarding schools,Boarding schools,http://id.loc.gov/authorities/subjects/sh85015136
d8b80e8c-eebe-3382-a999-d1f73fd90972,Argentina,Argentina,http://id.loc.gov/authorities/names/n79070134
7122f2e7-ca81-385a-a776-4448b0473082,Buenos Aires,Buenos Aires (Argentina),http://id.loc.gov/authorities/names/n79079054
8f0d1887-57d4-3ae4-b320-071e2cee2022,Geology,Geology,http://id.loc.gov/authorities/subjects/sh85054037
642722d5-93ad-3f9c-9432-0afddb31626f,Clarksville,Clarksville (Va.),http://id.loc.gov/authorities/names/n92054207
38002126-19ad-3a5b-92bb-849d6d1f72bd,Culpeper County,Culpeper County (Va.),http://id.loc.gov/authorities/names/n79132415
166d2f5d-0e74-3538-9746-5300c2733b44,Death,Death,http://id.loc.gov/authorities/subjects/sh85036085
ade16380-f552-3a4d-877c-164fe56c620b,Eternity,Eternity,http://id.loc.gov/authorities/subjects/sh85045070
419be64c-2aa0-3b9f-b419-abc465e173af,Grace (Theology),Grace (Theology),http://id.loc.gov/authorities/subjects/sh85056154
49f4eb9e-c32c-3463-9ac2-76154f474442,Guano,Guano,http://id.loc.gov/authorities/subjects/sh85057591
b28c5e99-9702-315d-ba7e-023b58c52092,Manures,Manures,http://id.loc.gov/authorities/subjects/sh85080667
63014949-00dc-31b8-a0f4-509a91715fd1,Concert programs,Concert programs,http://id.loc.gov/authorities/subjects/sh85030622
a4ac2a8a-ab18-34d1-98f3-72beba55789e,Sewing,Sewing,http://id.loc.gov/authorities/subjects/sh85120542
146023a9-ca8c-378d-8a78-01cca66d3b55,Equipment and supplies,Equipment and supplies,http://id.loc.gov/authorities/subjects/sh00005850
909dbeea-14d7-39d4-ab99-98c273a3f8ba,"Almanacs, American","Almanacs, American",http://id.loc.gov/authorities/subjects/sh85003745
e39a6211-70df-3188-8faa-2de17f1b9ee8,Medical ethics,Medical ethics,http://id.loc.gov/authorities/subjects/sh85082929
aee41d56-3ef4-3a5e-a583-cc4b98ea8f81,Pharmacists,Pharmacists,http://id.loc.gov/authorities/subjects/sh85100592
95531b08-9352-3a88-adbe-efc19845a185,Bonds,Bonds,http://id.loc.gov/authorities/subjects/sh85015509
c02459b9-12b1-35bc-b5b3-4a50b74f21ce,"Finance, Public","Finance, Public",http://id.loc.gov/authorities/subjects/sh85048270
7594814c-42ae-308c-94ca-eaf256d53090,Carriage industry,Carriage industry,http://id.loc.gov/authorities/subjects/sh85020458
3e64823c-4827-3d00-951b-476a9c1ecbc0,Judges,Judges,http://id.loc.gov/authorities/subjects/sh85070897
1c9a1ea8-ae81-338d-ac10-cd8d122851ce,Augusta County,Augusta County (Va.),http://id.loc.gov/authorities/names/n79089052
ab7cbd49-2948-36b9-a4d1-c3f7c7d4ef58,Patent medicines,Patent medicines,http://id.loc.gov/authorities/subjects/sh85098649
01611397-804a-3231-86af-955535b648f8,Right to labor,Right to labor,http://id.loc.gov/authorities/subjects/sh85114090
b28588df-6110-361e-9ace-d393aebbfcfc,Charleston,Charleston (W. Va.),http://id.loc.gov/authorities/names/n81055346
324500f2-74e0-362a-a1a5-c29323c8cc4e,Insurance,Insurance,http://id.loc.gov/authorities/subjects/sh85066802
02e77c63-9dc1-3919-aa63-3f2cf252d1de,"Societies, etc","Societies, etc.",http://id.loc.gov/authorities/subjects/sh2001008901
58613a7c-d6b3-3060-8eea-420f76e2af05,Calendar,Calendar,http://id.loc.gov/authorities/subjects/sh85018823
b79f8246-7bf0-34b8-8d4d-dda1b227693a,Notaries,Notaries,http://id.loc.gov/authorities/subjects/sh85092781
3dec0dfe-dd62-3375-b76c-c3bab350145a,Henry County,Henry County (Va.),http://id.loc.gov/authorities/names/n80046687
1c98c049-35a8-3988-994a-1c2034433f14,Forms,Forms,http://id.loc.gov/authorities/subjects/sh99001648
66b8fe26-f604-3969-a300-25baff2b578e,Oaths,Oaths,http://id.loc.gov/authorities/subjects/sh85093593
b289b012-9046-32a6-9aa2-518bdfaaaa1f,Affidavits,Affidavits,http://id.loc.gov/authorities/subjects/sh85001498
698bb078-967f-3ae3-bc43-1acfbe6e61f2,Specifications,Specifications,http://id.loc.gov/authorities/subjects/sh99001748
319424ee-1a05-31af-a276-3243d96a00f2,Design and construction,Design and construction,http://id.loc.gov/authorities/subjects/sh2002006372
05fbe891-7611-3b55-8f86-34f674aaf908,Religious aspects,Religious aspects,http://id.loc.gov/authorities/subjects/sh2002006568
cf0558df-5df9-3562-8256-af70b5fc1676,"Enslaved persons' writings, American","Enslaved persons' writings, American",http://id.loc.gov/authorities/subjects/sh88005030
8ba86b2e-238f-3964-8ace-4f786d84251a,County courts,County courts,http://id.loc.gov/authorities/subjects/sh85033483
ec946f39-d242-3b6b-aa25-9f9ec3af14ea,Administration,Administration,http://id.loc.gov/authorities/subjects/sh2002007910
31e49582-935a-32fc-a36f-85247f9be44b,Conduct of court proceedings,Conduct of court proceedings,http://id.loc.gov/authorities/subjects/sh85030801
19ecf28a-eb3c-3182-94d8-2d112c2e236d,Cordage,Cordage,http://id.loc.gov/authorities/subjects/sh85032557
8a9b527c-1821-34d6-ad83-94f603926bc8,Cordage industry,Cordage industry,http://id.loc.gov/authorities/subjects/sh85032559
a46eb9c5-2122-3be9-9a1b-06175447d2c7,Distances,Distances,http://id.loc.gov/authorities/subjects/sh85038511
af0bde83-e67e-37ab-84bc-84d26de25b99,Tables,Tables,http://id.loc.gov/authorities/subjects/sh99001770
9a704c85-244b-3c67-b6fc-5db6f0ec0087,Balls (Parties),Balls (Parties),http://id.loc.gov/authorities/subjects/sh85011340
c170060f-0146-3d14-b5c9-b698be68277e,Dance parties,Dance parties,http://id.loc.gov/authorities/subjects/sh85035649
1f1c95af-477f-32e1-8fbb-b32cebff0556,Grocery trade,Grocery trade,http://id.loc.gov/authorities/subjects/sh85057399
3245857e-03a0-317b-9715-862a2bdb49e6,Riding schools,Riding schools,http://id.loc.gov/authorities/subjects/sh85114028
8c5cfea4-5e60-3711-a417-5fa15c024398,Dentists,Dentists,http://id.loc.gov/authorities/subjects/sh85036974
8fb0ad31-96cc-3d1a-bc67-98a5c58a908b,Lottery ticket vendors,Lottery ticket vendors,http://id.loc.gov/authorities/subjects/sh88001479
42aca2e4-b778-3b4a-8bf3-e4bb0dced1b3,Lottery winners,Lottery winners,http://id.loc.gov/authorities/subjects/sh85078457
0d503e80-a135-33f3-9c82-c5dde712590a,Tobacco,Tobacco,http://id.loc.gov/authorities/subjects/sh85135709
4f62f077-6b3e-3500-bbbe-80e42ed71203,Prices,Prices,http://id.loc.gov/authorities/subjects/sh2002006518
aa1d07f6-27e8-30a9-a7d4-f75ff985a6a1,Tobacco industry,Tobacco industry,http://id.loc.gov/authorities/subjects/sh85135735
e3a3eec3-5a3f-32bd-9295-7d87a3dbc317,Commission merchants,Commission merchants,http://id.loc.gov/authorities/subjects/sh85028967
6de6b8d1-dcff-3865-88c2-4356c41f1d50,Concert programs,Concert programs,http://id.loc.gov/authorities/subjects/sh85030622
3bdef56c-d28f-3b82-a17c-b6de1f9ab182,Gifted children,Gifted children,http://id.loc.gov/authorities/subjects/sh85054887
56e4f3e9-730c-33db-8922-c6e88bd6819d,Trigg County,Trigg County (Ky.),http://id.loc.gov/authorities/names/n79133665
cd7f1c7b-d0bd-3c1d-bf8a-3ac0af0dcb70,Ointments,Ointments,http://id.loc.gov/authorities/subjects/sh85094424
67f2f1fb-2188-3f76-9c98-24a970c4c501,Diseases,Diseases,http://id.loc.gov/authorities/subjects/sh99002330
3b4131bb-dd9f-3337-bdb0-3d9a08958da4,Treatment,Treatment,http://id.loc.gov/authorities/subjects/sh99005040
ae38ca74-0e01-3db0-894d-94f38c9c4cf3,Drugstores,Drugstores,http://id.loc.gov/authorities/subjects/sh85039770
4c82db2d-94e6-34f6-a382-cbe08104c167,Scottsville,Scottsville (Va.),http://id.loc.gov/authorities/names/n83023600
cd2d016b-dd1f-3e3a-8135-f4e7336b7db5,Dams,Dams,http://id.loc.gov/authorities/subjects/sh85035582
d0d9a65e-e693-38a7-b3a3-5fa950b7e6a6,River engineering,River engineering,http://id.loc.gov/authorities/subjects/sh85114241
6cbe129c-9b07-3e2f-8b69-621f19bd16f5,Petersburg,Petersburg (Va.),http://id.loc.gov/authorities/names/n80107363
020e624d-daeb-32ec-b809-0d697dbe7deb,Girls' schools,Girls' schools,http://id.loc.gov/authorities/subjects/sh2005002195
e5a2008b-38c8-376b-8196-48e552b0e703,Siblings,Siblings,http://id.loc.gov/authorities/subjects/sh85017225
dd913988-c001-3e19-98a8-6d2fd48381a3,Salvation,Salvation,http://id.loc.gov/authorities/subjects/sh85116928
8bee951b-b6e6-3142-9eb4-fc28d3674ead,Women's colleges,Women's colleges,http://id.loc.gov/authorities/subjects/sh85147738
143f9520-045f-3b8d-bb7d-668224fd2a2d,Firebrick,Firebrick,http://id.loc.gov/authorities/subjects/sh85048459
52b307a2-e1b4-37ce-8964-e606a743a5fa,Merchants,Merchants,http://id.loc.gov/authorities/subjects/sh85083783
0a367e00-3734-3f97-884d-375927c468a2,Tobacco farmers,Tobacco farmers,http://id.loc.gov/authorities/subjects/sh87002912
171c9889-ba58-356f-aded-04ef67c08d4f,Canada,Canada,http://id.loc.gov/authorities/names/n79007233
de617f8a-a09b-38fe-9520-98f500747191,Indians,Indians,http://id.loc.gov/authorities/subjects/sh00006079
f10a25f6-2f4e-3b82-aa80-f65b9840f534,Facsimiles,Facsimiles,http://id.loc.gov/authorities/subjects/sh85046816
7aeec269-28e8-3940-ac10-96f819b479d6,English poetry,English poetry,http://id.loc.gov/authorities/subjects/sh85043932
aa5e310b-c562-30b1-9618-6af7ec5fb6c8,Collections,Collections,http://id.loc.gov/authorities/childrensSubjects/sj2020050018
5c9665af-42ae-3919-aa18-bd081b651792,Gift books,Gift books,http://id.loc.gov/authorities/subjects/sh85054884
8d271e61-9833-3b51-b0a6-dd54d3124600,Atlases,Atlases,http://id.loc.gov/authorities/subjects/sh85009231
8548617d-6ec3-378e-a7ca-7f44fadb332b,Early maps,Early maps,http://id.loc.gov/authorities/subjects/sh85080863
670fac92-900d-3252-b759-817a4bcfb630,Asia,Asia,http://id.loc.gov/authorities/subjects/sh85008606-781
c4e74882-e2dc-364d-b008-b09de399d50a,South America,South America,http://id.loc.gov/authorities/subjects/sh85125524
df4a183e-d806-3f35-8250-b27d662d7d62,Indian Ocean,Indian Ocean,http://id.loc.gov/authorities/subjects/sh85064984
07705747-2b00-3e1c-84ea-0d09007b4c74,Miniature books,Miniature books,http://id.loc.gov/authorities/subjects/sh85085643
25abc5db-b831-3f17-a068-2a86d2a513ee,Suffolk,Suffolk (Va.),http://id.loc.gov/authorities/names/n80017758
87cff26c-4b1b-3c9b-ad74-e10fe1cb193a,Fools and jesters,Fools and jesters,http://id.loc.gov/authorities/subjects/sh85050348
3c8e5107-82a6-32ed-8c00-627cc748cffa,Tramps,Tramps,http://id.loc.gov/authorities/subjects/sh85136853
9451f6c9-b66c-3b1b-9d3f-69207a52e63e,Newspapers,Newspapers,http://id.loc.gov/authorities/subjects/sh99001641
f60e3fff-bbe8-3b57-9813-7bac5f03c3fa,Wayfaring life,Wayfaring life,http://id.loc.gov/authorities/subjects/sh85145812
7edaf2b8-15dd-335c-8fd1-a650fefafb49,"Mythology, Classical","Mythology, Classical",http://id.loc.gov/authorities/subjects/sh85089389
b351d996-d194-3b15-b028-a5684ca5c719,Juvenile literature,Juvenile literature,http://id.loc.gov/authorities/subjects/sh99001674
00e83735-b950-38ff-9b6e-b0560e610fb9,"Law, Greek","Law, Greek",http://id.loc.gov/authorities/subjects/sh85075234
929eb9bb-a65e-30df-8575-944873bfc9e6,Roman law,Roman law,http://id.loc.gov/authorities/subjects/sh85114931
47511951-c114-315d-93b7-51987dc2dfb5,Feudal law,Feudal law,http://id.loc.gov/authorities/subjects/sh85047982
c1481985-969c-324a-9043-f3daf0a68ac2,Canon law,Canon law,http://id.loc.gov/authorities/subjects/sh85019646
810eb123-f986-334d-9778-f61ca547fe1c,Land tenure,Land tenure,http://id.loc.gov/authorities/subjects/sh85074312
e79947df-db08-3b33-b98e-7d5908871d45,"Law reports, digests, etc","Law reports, digests, etc.",http://id.loc.gov/authorities/subjects/sh85075326
65b5f133-c1c5-3690-bbd7-49229afc5ce4,Equity,Equity,http://id.loc.gov/authorities/subjects/sh85044554
26b3f6ea-9422-3c4a-bc49-51a80414b4dd,Indictments,Indictments,http://id.loc.gov/authorities/subjects/sh85065660
0e6d8ffe-91a7-3c9d-9a0d-1689e75f25d7,Criminal procedure,Criminal procedure,http://id.loc.gov/authorities/subjects/sh85034086
bad54815-7f29-373c-b8f0-199f5778c2aa,Criminal law,Criminal law,http://id.loc.gov/authorities/subjects/sh85034058
2df21b11-9916-3a3b-a7a4-83c50bcbe57c,Costs (Law),Costs (Law),http://id.loc.gov/authorities/subjects/sh85033237
141a1346-ce1d-382d-844f-cc38752f7cbb,Actions and defenses,Actions and defenses,http://id.loc.gov/authorities/subjects/sh85000723
6af5f195-cf94-3785-abab-9b118ab16b80,Writs,Writs,http://id.loc.gov/authorities/subjects/sh85148657
486b04b5-3698-3426-a383-3e754c4ae0df,Conveyancing,Conveyancing,http://id.loc.gov/authorities/subjects/sh85031734
b09fe50f-fd5c-3b9b-907d-6d9283dda5c3,Cases,Cases,http://id.loc.gov/authorities/subjects/sh99001243
913c75ed-a325-3516-9fa0-b189be39f58a,"Burr Conspiracy, 1805-1807","Burr Conspiracy, 1805-1807",http://id.loc.gov/authorities/subjects/sh85018171
28081339-a623-3b9a-901a-bef8acf9aee4,Law,Law,http://id.loc.gov/authorities/subjects/sh85075119
49842c28-33cc-32db-83a1-498e9ab3382f,Study and teaching,Study and teaching,http://id.loc.gov/authorities/subjects/sh2001008697
cdff2df5-c72c-3535-be2f-39e700d45489,Maritime law,Maritime law,http://id.loc.gov/authorities/subjects/sh85081308
98b80ca8-5a1a-32cf-9cc3-4b2f59f30afe,Maritime law,Maritime law,http://id.loc.gov/authorities/subjects/sh85081308
4db4434e-31f7-39d5-b3aa-43aacb3844a3,Equity pleading and procedure,Equity pleading and procedure,http://id.loc.gov/authorities/subjects/sh85044559
58a3e034-49a4-3b95-b7fb-c9ac897de461,Pleading,Pleading,http://id.loc.gov/authorities/subjects/sh85103423
910d70f2-81a8-3afc-8f0f-de641a24413b,Forms (Law),Forms (Law),http://id.loc.gov/authorities/subjects/sh85050838
07888c8e-9160-3036-be66-b5e0d9915e83,"Prerogative, Royal","Prerogative, Royal",http://id.loc.gov/authorities/subjects/sh85106393
71b3a029-abcd-3d4e-af7e-2dcfe8c9b666,Commerce,Commerce,http://id.loc.gov/authorities/subjects/sh85028901
c2494855-9c9c-3874-805b-a25f89a84916,Commercial law,Commercial law,http://id.loc.gov/authorities/subjects/sh85028940
64fc6c8b-289c-37fc-9365-7b1585e058f0,Money,Money,http://id.loc.gov/authorities/subjects/sh85086790
6e9f54a7-13e1-38ef-af9c-fda8bc0b7af3,Weights and measures,Weights and measures,http://id.loc.gov/authorities/subjects/sh85145963
98911ad6-727b-3be8-99a6-81186e1690c1,Statutes,Statutes,http://id.loc.gov/authorities/subjects/sh85127611
76e591d3-8c79-38b2-b0a9-dccd47cda1e6,Feudal law,Feudal law,http://id.loc.gov/authorities/subjects/sh85047982
89ce4566-6eef-38b9-97a2-df221fa0cf6d,Constitutional law,Constitutional law,http://id.loc.gov/authorities/subjects/sh85031329
3d7f7c04-4a9d-3f86-b7aa-ad636eec062e,Justices of the peace,Justices of the peace,http://id.loc.gov/authorities/subjects/sh85071142
9de590b6-baa0-3d74-90d3-dbbe878a7015,Sheriffs,Sheriffs,http://id.loc.gov/authorities/subjects/sh85121366
a5e7e61a-6054-3093-933e-9868f07d9fcd,Bailiffs,Bailiffs,http://id.loc.gov/authorities/subjects/sh85011028
07da057a-0d2e-305c-ba85-7964a1dbb65e,Constables,Constables,http://id.loc.gov/authorities/subjects/sh85031303
90bb47bc-1529-383f-9a4f-238c2c6883ef,Coroners,Coroners,http://id.loc.gov/authorities/subjects/sh85032886
61688700-79ad-3195-bb66-cc4f51980f2f,International law,International law,http://id.loc.gov/authorities/subjects/sh85067417
5b7326aa-cb0d-3876-9e3b-c2c268ab2b66,Natural law,Natural law,http://id.loc.gov/authorities/subjects/sh85090244
36f946c6-e650-3628-9e2a-09e38da5f536,Political science,Political science,http://id.loc.gov/authorities/subjects/sh85104440
e0539087-a744-3ea4-aa95-d91367a9278d,Customary law,Customary law,http://id.loc.gov/authorities/subjects/sh85034953
0f078854-f413-35be-afd7-79bdb57b9635,Normandy,Normandy (France),http://id.loc.gov/authorities/names/n80146266
5925a9d0-a5f7-3795-adf7-8257695a1d17,Fines and recoveries,Fines and recoveries,http://id.loc.gov/authorities/subjects/sh85048326
8e3a1d9c-9903-3a19-8dfa-852931529727,Law,Law,http://id.loc.gov/authorities/subjects/sh85075119
83cc7545-4f95-3d6c-9955-fd6738b21af8,Jurisprudence,Jurisprudence,http://id.loc.gov/authorities/subjects/sh85071088
4fcfec43-e986-3a7c-a96e-5d685106b67b,Archives,Archives,http://id.loc.gov/authorities/subjects/sh85006913
b29a90a8-48ea-381c-bc31-a6aae06a2de4,Roman law,Roman law,http://id.loc.gov/authorities/subjects/sh85114931
386b89e5-3b61-3b64-9657-1dd3830e220d,Latin language,Latin language,http://id.loc.gov/authorities/subjects/sh85074944
d0d2f72b-e771-3254-b0ce-42dc2b523bf9,Terms and phrases,Terms and phrases,http://id.loc.gov/authorities/subjects/sh99001752
096afc69-61bd-3e3f-a564-1b8bcb4eae83,Terminology,Terminology,http://id.loc.gov/authorities/subjects/sh99001799
f3dc7ec3-4748-317c-9e8f-bace743e9958,Ethics,Ethics,http://id.loc.gov/authorities/subjects/sh85045096
0498420d-0b3d-3967-b0f6-b48ae40a9cfe,"Law, Medieval","Law, Medieval",http://id.loc.gov/authorities/subjects/sh85075256
d108eace-1679-3064-9ba4-09bfde6f1638,Dictionaries,Dictionaries,http://id.loc.gov/authorities/subjects/sh99001671
bd49b693-1427-38d7-b7c5-dfe606c443d1,Ecclesiastical law,Ecclesiastical law,http://id.loc.gov/authorities/subjects/sh85040680
6adee444-1101-3b4b-a6d8-fb9b03cb8845,Courts,Courts,http://id.loc.gov/authorities/subjects/sh85033571
18f5e3ca-3dd6-3c5f-ae2d-cb368cee7c56,Christianity and other religions,Christianity and other religions,http://id.loc.gov/authorities/subjects/sh85025250
895e9433-a7aa-311b-9d2c-5ba6dcf8712b,Christianity,Christianity,http://id.loc.gov/authorities/subjects/sh85025219
06be356e-5e4d-35d1-8ec0-80febc82b19e,Religion,Religion,http://id.loc.gov/authorities/subjects/sh85112549
80c0a0d9-1754-3c51-a185-e4bf634316a7,Philosophy,Philosophy,http://id.loc.gov/authorities/subjects/sh99005065
57e99b5b-02ef-3e13-89fc-f05ed718bd6e,Punishment,Punishment,http://id.loc.gov/authorities/subjects/sh85109115
bde29eb3-d9fc-3472-9d58-179fb866fadd,Prisons,Prisons,http://id.loc.gov/authorities/subjects/sh2002006523
4676e4a4-1b1e-31fd-be5c-abce6aa7f56c,Criminal law,Criminal law,http://id.loc.gov/authorities/subjects/sh85034058
1664f802-b781-3241-8bc7-7f7f8c71a2b9,Admiralty,Admiralty,http://id.loc.gov/authorities/subjects/sh85000930
1ced6eed-23e5-3f60-88a6-cbbb578bc695,"War, Maritime (International law)","War, Maritime (International law)",http://id.loc.gov/authorities/subjects/sh85145139
be1b0e49-745f-3765-9cc0-82e43437b4f5,Nisi prius,Nisi prius,http://id.loc.gov/authorities/subjects/sh85092028
7167efe1-362d-30a6-a8c3-f77ddf369c5b,War (International law),War (International law),http://id.loc.gov/authorities/subjects/sh85145141
32704700-ff16-3ef8-9b06-f82a202cc55f,International relations,International relations,http://id.loc.gov/authorities/subjects/sh85067435
b4b70435-0dfa-31a5-8b7e-fa0cd3aec2cd,Debtor and creditor,Debtor and creditor,http://id.loc.gov/authorities/subjects/sh85036134
82d0265c-83b9-3019-a032-deba79d35fa8,Toleration,Toleration,http://id.loc.gov/authorities/subjects/sh85135882
cbb3c4f8-a71b-30e1-a70d-427cf36c2b5c,Freedom of religion,Freedom of religion,http://id.loc.gov/authorities/subjects/sh85112662
6774b2be-e28e-35f6-9ae5-cb51760577a7,"Dissenters, Religious","Dissenters, Religious",http://id.loc.gov/authorities/subjects/sh85038490
efb65141-33f4-318b-8c90-672b7af3a152,"Law, Anglo-Saxon","Law, Anglo-Saxon",http://id.loc.gov/authorities/subjects/sh85075200
7afa1c49-3336-3ef2-8a1a-86bc24a430fd,Anglo-Norman dialect,Anglo-Norman dialect,http://id.loc.gov/authorities/subjects/sh85005079
895cf068-a6c0-36e8-82d2-65279833f352,Trials,Trials,http://id.loc.gov/authorities/subjects/sh85137328
64254be1-18a7-3a01-aa17-fb06cf09b815,Trials (Treason),Trials (Treason),http://id.loc.gov/authorities/subjects/sh85137400
62898008-471d-3530-bc90-94701e960b23,Probate law and practice,Probate law and practice,http://id.loc.gov/authorities/subjects/sh85107095
43169d8a-8daa-35d7-8a4d-f27e58ebe7e4,Inheritance and succession,Inheritance and succession,http://id.loc.gov/authorities/subjects/sh85066373
92331b84-d9c4-39c9-bf40-22925a9ea35d,Legislative bodies,Legislative bodies,http://id.loc.gov/authorities/subjects/sh85075807
8b5f59f3-d0ba-3d91-b0c9-d5c341640012,Civil law,Civil law,http://id.loc.gov/authorities/subjects/sh85026344
296500d3-0f84-38b7-8499-ba06af059912,Civil procedure,Civil procedure,http://id.loc.gov/authorities/subjects/sh85026353
028f28fc-a69b-37dc-bcd2-26043603b710,Court rules,Court rules,http://id.loc.gov/authorities/subjects/sh85033559
7825efa6-f7eb-30cd-89ca-9a9478476143,Legal maxims,Legal maxims,http://id.loc.gov/authorities/subjects/sh85075760
0aad6484-3825-3151-a292-65177147229f,Common law,Common law,http://id.loc.gov/authorities/subjects/sh85028993
aa7d793c-803e-3d64-90ae-1a089e1a18ef,Study and teaching,Study and teaching,http://id.loc.gov/authorities/subjects/sh2001008697
6f8bdb1c-891f-359a-9c26-1b002cbf10c5,Deeds,Deeds,http://id.loc.gov/authorities/subjects/sh85036372
edd031ca-c140-3049-b1e3-b5d9bacc0ba3,Charters,Charters,http://id.loc.gov/authorities/subjects/sh85022719
a071a172-fe41-31c2-adcd-c85ca97fde2b,Wills,Wills,http://id.loc.gov/authorities/subjects/sh85146810
40ff3c91-9f54-3629-86bc-3d0a2ef4091c,Pleas of the crown,Pleas of the crown,http://id.loc.gov/authorities/subjects/sh85103429
448655e9-e4f1-3ae6-9f07-66514444ecc1,Capital punishment,Capital punishment,http://id.loc.gov/authorities/subjects/sh85019949
430d5d4d-c124-390e-b3b1-7e4229ce0400,Gavelkind,Gavelkind,http://id.loc.gov/authorities/subjects/sh85053570
9bdb23af-f10f-36e1-ac98-ba9f35814d88,"Handbooks, manuals, etc","Handbooks, manuals, etc.",http://id.loc.gov/authorities/subjects/sh99001300
4a05633f-9a88-3e33-86cf-1865d85ac0ec,Usury laws,Usury laws,http://id.loc.gov/authorities/subjects/sh85141577
c674acc1-207e-3478-9a44-34a490c1e9b0,Councils and synods,Councils and synods,http://id.loc.gov/authorities/subjects/sh85033409
